"patch_id","page_id","phrase_id","review_status","import_approval","operation","target_id","target_order","current_value","proposed_value","reason_for_change","new_linked_phrase_required","canonical_target_id","audio_policy","asset_policy","validator_rule","jojo_question"
"B001-PAGE-015","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-go-dragon-bridge","15","{""vietnamese_title"":""Đi cầu Rồng"",""english_title"":""Go to Dragon Bridge"",""summary"":""Go to Dragon Bridge"",""pageKind"":""phrase"",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-016","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-near-nguyen-van-linh-street","16","{""vietnamese_title"":""Đường Nguyễn Văn Linh gần đây không?"",""english_title"":""Is Nguyen Van Linh Street near here?"",""summary"":""A street-distance check for Nguyễn Văn Linh Street, designed to help the traveler decide whether to walk, ride, or show the address again."",""pageKind"":""phrase"",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-017","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-acknowledge-da-chao-anh","17","{""vietnamese_title"":""Dạ, chào anh"",""english_title"":""Respectful hello to an older man"",""summary"":""A respectful everyday greeting for a man who feels older than you, useful in cafés, taxis, shops, hotel desks, and help moments."",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-018","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","18","{""vietnamese_title"":""Quầy taxi ở đâu?"",""english_title"":""Where is the taxi counter?"",""summary"":""Where is the taxi counter?"",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-019","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","19","{""vietnamese_title"":""Bạn có thể giúp tôi theo dõi túi của tôi?"",""english_title"":""Can you help me track my bag?"",""summary"":""Can you help me track my bag?"",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-020","viet-phrase-hotel-9","hotel-9","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-hotel-9","20","{""vietnamese_title"":""Gọi taxi giúp tôi được không?"",""english_title"":""Can you call a taxi for me?"",""summary"":""Can you call a taxi for me?"",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-021","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","21","{""vietnamese_title"":""Bạn có thể sắp xếp một chiếc taxi cho tôi được không?"",""english_title"":""Can you arrange a taxi for me?"",""summary"":""Can you arrange a taxi for me?"",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-022","viet-phrase-food-peanut-allergy","food-peanut-allergy","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-food-peanut-allergy","22","{""vietnamese_title"":""Tôi bị dị ứng đậu phộng"",""english_title"":""I am allergic to peanuts"",""summary"":""Say \""I am allergic to peanuts\"" with Tôi bị dị ứng đậu phộng, then use the notes below to adjust tone and next steps."",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-023","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","23","{""vietnamese_title"":""Tôi bị dị ứng với động vật có vỏ"",""english_title"":""I am allergic to shellfish"",""summary"":""I am allergic to shellfish"",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-024","viet-phrase-emergency-hospital","emergency-hospital","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-emergency-hospital","24","{""vietnamese_title"":""Bệnh viện gần nhất ở đâu?"",""english_title"":""Where is the nearest hospital?"",""summary"":""Ask \""Where is the nearest hospital?\"" with Bệnh viện gần nhất ở đâu?, then use the notes below to understand likely replies and next steps."",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-PAGE-025","viet-phrase-emergency-3","emergency-3","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-emergency-3","25","{""vietnamese_title"":""Tôi mất hộ chiếu"",""english_title"":""I lost my passport"",""summary"":""Say \""I lost my passport\"" with Tôi mất hộ chiếu, then use the notes below to adjust tone and next steps."",""pageKind"":"""",""hero_image_name"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
