"patch_id","page_id","phrase_id","review_status","import_approval","operation","target_id","target_order","current_value","proposed_value","reason_for_change","new_linked_phrase_required","canonical_target_id","audio_policy","asset_policy","validator_rule","jojo_question"
"B001-AST-011","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-place-vo-nguyen-giap-street","11","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-012","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-go-ba-na-hills","12","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-013","viet-phrase-city-danang-where-ba-na-hills","city-danang-where-ba-na-hills","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-where-ba-na-hills","13","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-014","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-ticket-marble-mountains","14","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-015","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-go-dragon-bridge","15","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-016","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-danang-near-nguyen-van-linh-street","16","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-017","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-acknowledge-da-chao-anh","17","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-018","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","18","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-019","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","19","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-020","viet-phrase-hotel-9","hotel-9","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-hotel-9","20","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-021","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","21","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-022","viet-phrase-food-peanut-allergy","food-peanut-allergy","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-food-peanut-allergy","22","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-023","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","v500-food-drin-i-am-allergic-to-shellfish","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-v500-food-drin-i-am-allergic-to-shellfish","23","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-024","viet-phrase-emergency-hospital","emergency-hospital","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-emergency-hospital","24","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
"B001-AST-025","viet-phrase-emergency-3","emergency-3","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-emergency-3","25","{""current_hero_image_name"":"""",""current_asset_status"":""default_app_hero"",""current_license_status"":""""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","NO_IMAGE_GENERATION_IN_BATCH_001","",""
