phrase_id,scenario_id,audio_key,english_text,target_text,pronunciation,context,emoji,notes,status
indonesian-street-food-4,street-food,indonesian-street-food-4,More vegetables please,Tolong tambah sayurnya.,TOH-long TAHM-bah sah-YOOR-nyah,Use this when you want extra vegetables or garnish with a meal.,,Holdout pass translated from the earlier rewrite into a practical add-more-vegetables request.,holdout-pass-translated
indonesian-street-food-5,street-food,indonesian-street-food-5,Do you have bottled water,Ada air botol?,AH-dah AH-eer boh-TOL,Ask this when you want bottled water with your meal.,,First-wave translated as a sealed-water check for stalls and casual restaurants.,first-wave-translated
indonesian-street-food-6,street-food,indonesian-street-food-6,A spoon and fork please,"Sendok dan garpu, tolong.",suhn-DOK dahn GAR-poo TOH-long,Use this if utensils were not set out and you need common Indonesia dining utensils.,,Second-pack translated as a practical utensil request for stalls and casual restaurants.,second-pack-translated
indonesian-street-food-7,street-food,indonesian-street-food-7,Pack it to go,Tolong bungkus untuk dibawa pulang.,TOH-long BOONG-koos oon-TOOK dee-BAH-wah POO-lahng,Say this when you want takeaway from a stall or restaurant.,,Second-pack translated as a takeaway packaging request for stalls and casual restaurants.,second-pack-translated
indonesian-grab-taxi-1,grab-taxi,indonesian-grab-taxi-1,Take me here,Tolong antar saya ke sini.,TOH-long AHN-tar SAH-yah kuh SEE-nee,Use this while showing your destination on your phone.,,First-wave translated as a show-screen-friendly ride request for taxis Grab and Gojek.,first-wave-translated
indonesian-grab-taxi-2,grab-taxi,indonesian-grab-taxi-2,Please take me to this address,Tolong antar saya ke alamat ini.,TOH-long AHN-tar SAH-yah kuh ah-LAH-maht EE-nee,Use this while showing the saved address or booking screen on your phone.,,Second-pack translated as an address-based ride request for taxis and ride apps.,second-pack-translated
indonesian-grab-taxi-3,grab-taxi,indonesian-grab-taxi-3,You can stop here,Bisa berhenti di sini.,BEE-sah buhr-HEN-tee dee SEE-nee,Use this when you want the driver to stop at the current spot.,,First-wave translated as a short drop-off control line for taxis ride apps and curbside stops.,first-wave-translated
indonesian-grab-taxi-4,grab-taxi,indonesian-grab-taxi-4,Please follow the map,Tolong ikuti petanya.,TOH-long ee-KOO-tee puh-TAH-nyah,Use this while showing the route on your phone if you need the driver to follow the mapped route.,,Second-pack translated as a map-follow request for ride route correction moments.,second-pack-translated
indonesian-grab-taxi-5,grab-taxi,indonesian-grab-taxi-5,Please turn on the air conditioning,Tolong nyalakan AC.,TOH-long nyah-LAH-kahn ah-SEH,Use this on a hot ride if the air conditioning is off.,,Second-pack translated as a direct ride-comfort request for hot car trips.,second-pack-translated
indonesian-grab-taxi-6,grab-taxi,indonesian-grab-taxi-6,Wait for me five minutes,Tunggu saya lima menit.,TOONG-goo SAH-yah LEE-mah muh-NEET,Use this if you need a very short stop.,,Second-pack translated as a short-stop request for taxis and ride apps.,second-pack-translated
indonesian-grab-taxi-7,grab-taxi,indonesian-grab-taxi-7,I will pay cash,Saya bayar tunai.,SAH-yah BAH-yar too-NYE,Use this when payment method needs to be clear.,,Second-pack translated as a direct cash-payment clarification after the broader payment checks.,second-pack-translated
indonesian-asking-price-1,asking-price,indonesian-asking-price-1,How much is this,Berapa harganya?,buh-RAH-pah HAR-gah-nyah,Use this while pointing at an item.,,First-wave translated as the core price-check row for shops kiosks and casual counters.,first-wave-translated
indonesian-asking-price-2,asking-price,indonesian-asking-price-2,How much per kilo,Berapa per kilo?,buh-RAH-pah puhr KEE-loh,Use this for produce or anything sold by weight.,,Second-pack translated as a weight-based price check for produce and market goods.,second-pack-translated
indonesian-asking-price-3,asking-price,indonesian-asking-price-3,That is too expensive,,,Say this lightly when reacting to a high price.,,"Bargaining tone is context-sensitive in Indonesia, so keep this below the first wave and review how direct it should sound.",rewrite-before-translation
indonesian-asking-price-4,asking-price,indonesian-asking-price-4,Is there a cheaper one,Ada yang lebih murah?,AH-dah yahng luh-BEEH MOO-rah,Use this when you want to compare lower-priced options instead of pushing bargaining too hard.,,Holdout pass translated as a lower-priced-option comparison instead of a harder bargaining line.,holdout-pass-translated
indonesian-asking-price-5,asking-price,indonesian-asking-price-5,What is the total price,Totalnya berapa?,TOH-tahl-nyah buh-RAH-pah,Ask this when you want the final amount before you pay.,,Second-pack translated as a purchase-confirmation follow-through instead of bargaining-heavy wording.,second-pack-translated
indonesian-asking-price-6,asking-price,indonesian-asking-price-6,Show me another one,Tunjukkan yang lain.,toon-JOOK-kahn yahng LAH-een,Use this when you want to compare options.,,Second-pack translated as a practical comparison request for shops and markets.,second-pack-translated
indonesian-asking-price-7,asking-price,indonesian-asking-price-7,I will take this one,Saya ambil yang ini.,SAH-yah AHM-beel yahng EE-nee,Say this once you agree on the item and price.,,Second-pack translated as a simple purchase-commitment line after item comparison.,second-pack-translated
indonesian-polite-basics-1,polite-basics,indonesian-polite-basics-1,Hello,Halo.,HAH-loh,Use this to greet people in casual travel moments.,,Second-pack translated as a simple all-day greeting for shops and front desks.,second-pack-translated
indonesian-polite-basics-2,polite-basics,indonesian-polite-basics-2,Thank you,Terima kasih.,tuh-REE-mah KAH-seeh,Say this anytime someone helps you.,,First-wave translated as the core courtesy anchor for everyday Indonesia service moments.,first-wave-translated
indonesian-polite-basics-3,polite-basics,indonesian-polite-basics-3,Yes,Ya.,yah,Use this as a quick yes or acknowledgment in simple service exchanges.,,Second-pack translated as a compact yes or acknowledgment token for service exchanges.,second-pack-translated
indonesian-polite-basics-4,polite-basics,indonesian-polite-basics-4,No thank you,"Tidak, terima kasih.",TEE-dahk tuh-REE-mah KAH-seeh,Use this to politely decline something.,,First-wave translated as a polite decline for offers upsells and casual approaches.,first-wave-translated
indonesian-polite-basics-5,polite-basics,indonesian-polite-basics-5,Excuse me,Permisi.,puhr-MEE-see,Use this to get attention politely or open a short request.,,First-wave translated as a neutral attention-getting opener while keeping the later permisi versus maaf review visible.,first-wave-translated
indonesian-polite-basics-6,polite-basics,indonesian-polite-basics-6,It is okay,Tidak apa-apa.,TEE-dahk AH-pah AH-pah,Say this when someone apologizes to you.,,Second-pack translated as a calm reassurance reply after minor service friction.,second-pack-translated
indonesian-polite-basics-7,polite-basics,indonesian-polite-basics-7,Goodbye,Sampai jumpa.,SAHM-pye JOOM-pah,"Use this when leaving a shop, hotel, or ride.",,Second-pack translated as a polite service-safe closing when leaving.,second-pack-translated
indonesian-convenience-store-1,convenience-store,indonesian-convenience-store-1,A bottle of water please,"Satu botol air, tolong.",SAH-too boh-TOL AH-eer TOH-long,Use this for a quick water purchase.,,First-wave translated as a hydration purchase line for mini-marts kiosks and cafe counters.,first-wave-translated
indonesian-convenience-store-2,convenience-store,indonesian-convenience-store-2,Do you have a bag,Bisa minta kantong?,BEE-sah MEEN-tah KAHN-tong,Ask this if you need a carry bag.,,Second-pack translated as a natural checkout bag request instead of a literal stock question.,second-pack-translated
indonesian-convenience-store-3,convenience-store,indonesian-convenience-store-3,Tissues please,"Tisu, tolong.",TEE-soo TOH-long,Use this when you need tissues at the counter.,,Second-pack translated as a short convenience-counter request for tissues.,second-pack-translated
indonesian-convenience-store-4,convenience-store,indonesian-convenience-store-4,Where is the sunscreen,Di mana tabir surya?,dee MAH-nah tah-BEER SOOR-yah,"Ask this at a mini-mart, pharmacy, or beach-area shop when you need sunscreen quickly.",,Practical remainder pass translated as a standard sunscreen lookup using tabir surya.,holdout-pass-translated
indonesian-convenience-store-5,convenience-store,indonesian-convenience-store-5,Please open this for me,Tolong bukakan ini.,TOH-long boo-KAH-kahn EE-nee,Use this for bottled drinks or hard packaging.,,Second-pack translated as a packaging-help request for bottles and hard seals.,second-pack-translated
indonesian-convenience-store-6,convenience-store,indonesian-convenience-store-6,Can I pay by card,,,Ask this before checkout if you are short on cash.,,"Card-payment clarification is useful, but a scenario-neutral payment cluster already covers it in the first wave.",pending-next-pass
indonesian-convenience-store-7,convenience-store,indonesian-convenience-store-7,Please give me the receipt,"Minta struknya, tolong.",MEEN-tah STROOK-nyah TOH-long,Use this if you need the receipt for your purchase.,,Second-pack translated as a receipt follow-through request for shops and mini-marts.,second-pack-translated
indonesian-hotel-hostel-1,hotel-hostel,indonesian-hotel-hostel-1,I have a reservation,Saya ada reservasi.,SAH-yah AH-dah reh-sehr-VAH-see,Use this first when you arrive at reception.,,First-wave translated as the early front-desk lookup line for hotel and guesthouse arrivals.,first-wave-translated
indonesian-hotel-hostel-2,hotel-hostel,indonesian-hotel-hostel-2,I would like to check in,Saya mau check-in.,SAH-yah mau chek-EEN,Say this when you are ready to start check-in.,,First-wave translated as a concise hotel arrival request that pairs with the reservation row.,first-wave-translated
indonesian-hotel-hostel-3,hotel-hostel,indonesian-hotel-hostel-3,What time is check out,Check-out jam berapa?,chek-OUT jahm buh-RAH-pah,Ask this early so you know the departure time.,,First-wave translated as a practical timing question for front-desk planning.,first-wave-translated
indonesian-hotel-hostel-4,hotel-hostel,indonesian-hotel-hostel-4,This room is too hot,Kamar ini terlalu panas.,KAH-mar EE-nee tuhr-LAH-loo PAH-nahs,Use this if the room feels too warm.,,Second-pack translated as a direct room-comfort complaint for hotel support.,second-pack-translated
indonesian-hotel-hostel-5,hotel-hostel,indonesian-hotel-hostel-5,The air conditioner is not working,AC-nya tidak berfungsi.,ah-SEH-nyah TEE-dahk buhr-foong-SEE,Say this when you need staff to check the AC.,,Second-pack translated as a direct room-problem repair line for hotel support.,second-pack-translated
indonesian-hotel-hostel-6,hotel-hostel,indonesian-hotel-hostel-6,More towels please,Tolong tambah handuk.,TOH-long TAHM-bah HAHN-dook,Use this when you need extra towels.,,Second-pack translated as a housekeeping follow-up request for extra towels.,second-pack-translated
indonesian-hotel-hostel-7,hotel-hostel,indonesian-hotel-hostel-7,Please hold my luggage,Bisa titip koper?,BEE-sah tee-TEEP KOH-per,Use this if you need the desk to hold your bags.,,Second-pack translated as a luggage-hold request for before or after check-in.,second-pack-translated
indonesian-directions-1,directions,indonesian-directions-1,Excuse me how do I get to the city center,,,Use this when asking for a route to a known area or landmark.,,"Generic city-center routing is too weak for this lane and should be rewritten later toward hotel, station, port, or pinned-destination help.",rewrite-before-translation
indonesian-directions-2,directions,indonesian-directions-2,Is it near here,Dekat dari sini?,DEH-kaht DAH-ree SEE-nee,Ask this when deciding whether to walk or ride.,,First-wave translated as a compact distance-check question for map and route follow-up.,first-wave-translated
indonesian-directions-3,directions,indonesian-directions-3,How long on foot,Berapa lama jalan kaki?,buh-RAH-pah LAH-mah JAH-lahn KAH-kee,Use this to check whether walking is realistic.,,Second-pack translated as a walking-time follow-up after a route explanation.,second-pack-translated
indonesian-directions-4,directions,indonesian-directions-4,Where do I turn left,,,Ask this when someone is giving step by step directions.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-directions-5,directions,indonesian-directions-5,Turn right correct,,,Use this to confirm the next turn.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-directions-6,directions,indonesian-directions-6,Go straight,,,Use this to confirm you should keep moving forward.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-directions-7,directions,indonesian-directions-7,Thanks I understand now,,,Use this to politely end the directions exchange.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-simple-problems-1,simple-problems,indonesian-simple-problems-1,I am lost,Saya tersesat.,SAH-yah tuhr-suh-SAHT,Use this when you need immediate help finding your way.,,First-wave translated as a concise pressure-moment repair line that pairs well with showing a map.,first-wave-translated
indonesian-simple-problems-2,simple-problems,indonesian-simple-problems-2,I do not understand,Saya tidak mengerti.,SAH-yah TEE-dahk muh-NGEHR-tee,Say this when someone is speaking too quickly.,,First-wave translated as the core repair phrase for fast replies in hotels rides shops and food counters.,first-wave-translated
indonesian-simple-problems-3,simple-problems,indonesian-simple-problems-3,Can you speak a little slower,"Bisa bicara lebih pelan sedikit?",BEE-sah bee-CHAH-rah luh-BEEH puh-LAHN suh-DEE-keet,Use this when you need the other person to slow down.,,First-wave translated as a polite slower-speech request that stays easy to say under pressure.,first-wave-translated
indonesian-simple-problems-4,simple-problems,indonesian-simple-problems-4,I left something behind,Saya ketinggalan barang.,SAH-yah kuh-teeng-GAH-lahn BAH-rahng,"Say this if you forgot an item in a car, room, or cafe.",,Second-pack translated as a forgotten-item repair line for rooms rides and cafes.,second-pack-translated
indonesian-simple-problems-5,simple-problems,indonesian-simple-problems-5,The Wi Fi is not working,Wi-Fi-nya tidak berfungsi.,WYE-fye-nyah TEE-dahk buhr-foong-SEE,Use this at hotels or cafes when you cannot connect.,,Second-pack translated as a connectivity problem line for hotels and cafes.,second-pack-translated
indonesian-simple-problems-6,simple-problems,indonesian-simple-problems-6,I need a doctor,,,Use this if you feel sick and need medical help.,,Medical wording is high-value but should stay review-gated before runtime graduation.,expert-review-needed
indonesian-simple-problems-7,simple-problems,indonesian-simple-problems-7,Please call for me,Bisa teleponkan untuk saya?,BEE-sah teh-leh-PON-kahn oon-TOOK SAH-yah,Say this when you need someone to make a call for you.,,Second-pack translated as a support-call request when the traveler needs local help placing a call.,second-pack-translated
indonesian-small-talk-1,small-talk,indonesian-small-talk-1,I am from the United States,,,Use this when someone asks where you are from.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-small-talk-2,small-talk,indonesian-small-talk-2,I am from England,,,Use this as a simple answer when introducing yourself.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-small-talk-3,small-talk,indonesian-small-talk-3,This is my first trip here,,,Say this when talking about your first visit to Indonesia.,,Rewritten from vague first-time wording to a clearer travel small-talk line.,pending-next-pass
indonesian-small-talk-4,small-talk,indonesian-small-talk-4,I like it here,,,Use this as an easy positive comment in conversation.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-small-talk-5,small-talk,indonesian-small-talk-5,The food is so good,,,Use this to compliment a meal or recommendation.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-small-talk-6,small-talk,indonesian-small-talk-6,The weather is very hot,,,Use this as easy weather small talk on a hot day.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-small-talk-7,small-talk,indonesian-small-talk-7,How are you,,,Use this with friendly staff or locals after a greeting.,,Baseline scaffold from the shared traveler surface.,needs-translation
indonesian-polite-basics-8,polite-basics,indonesian-polite-basics-8,Sorry,Maaf.,MAH-ahf,Use this as a short apology or polite softener before a request.,,First-wave translated as a separate apology softener so it does not collapse into the Excuse me row.,first-wave-translated
indonesian-grab-taxi-8,grab-taxi,indonesian-grab-taxi-8,Where should I wait?,Saya tunggu di mana?,SAH-yah TOONG-goo dee MAH-nah,Use this in ride-app pickup confusion when you need the driver or staff to point out the correct pickup spot.,,First-wave translated as a ride-app pickup repair line while keeping the transport-review flag visible.,first-wave-translated
indonesian-grab-taxi-9,grab-taxi,indonesian-grab-taxi-9,Please wait a moment,Tolong tunggu sebentar.,TOH-long TOONG-goo suh-BUHN-tar,"Use this when you need a short delay while finding the car, wallet, or pickup point.",,Second-pack translated as a short-delay ride-app repair phrase for pickup friction.,second-pack-translated
indonesian-asking-price-8,asking-price,indonesian-asking-price-8,Can I pay cash?,Bisa bayar tunai?,BEE-sah BAH-yar too-NYE,Ask this when you need to confirm whether cash is accepted before you buy.,,First-wave translated as a cash-acceptance check while keeping the payment-review flag visible.,first-wave-translated
indonesian-asking-price-9,asking-price,indonesian-asking-price-9,Can I pay by card?,Bisa bayar pakai kartu?,BEE-sah BAH-yar PAH-kye KAR-too,Ask this before checkout when card acceptance is uncertain.,,First-wave translated as an explicit card-payment confirmation while keeping the payment-review flag visible.,first-wave-translated
indonesian-asking-price-10,asking-price,indonesian-asking-price-10,Can I scan to pay?,Bisa bayar pakai QR?,BEE-sah BAH-yar PAH-kye kyu-AHR,Ask this when QR or scan payment signs are visible and you need to confirm that payment path.,,First-wave translated as an explicit QR payment check while keeping the payment-review flag visible.,first-wave-translated
indonesian-convenience-store-8,convenience-store,indonesian-convenience-store-8,Where is the toilet?,Toiletnya di mana?,toy-LET-nyah dee MAH-nah,"Ask this at a mini-mart, mall counter, station kiosk, or cafe when you need the restroom quickly.",,First-wave translated as a quick restroom-location question for pressure moments.,first-wave-translated
indonesian-directions-8,directions,indonesian-directions-8,Where is the port?,Di mana pelabuhannya?,dee MAH-nah puh-LAH-boo-hahn-nyah,Use this when you need ferry or harbor directions in island-travel areas.,,Practical remainder pass translated as a ferry or harbor lookup for island-travel contexts.,holdout-pass-translated
indonesian-simple-problems-8,simple-problems,indonesian-simple-problems-8,Please repeat that,Tolong ulangi.,TOH-long oo-LAHNG-ee,Use this when you caught some of the reply but need to hear it again.,,First-wave translated as a simple repeat request for noisy or fast conversations.,first-wave-translated
indonesian-simple-problems-9,simple-problems,indonesian-simple-problems-9,Can you write it down?,"Bisa tolong ditulis?",BEE-sah TOH-long dee-TOO-lees,Ask this when pronunciation or background noise makes a spoken reply hard to follow.,,First-wave translated as a visual repair line for names prices addresses and pickup points.,first-wave-translated
indonesian-simple-problems-10,simple-problems,indonesian-simple-problems-10,Can you show me on the map?,Bisa tunjukkan di peta?,BEE-sah toon-JOOK-kahn dee PEH-tah,Use this when you need a visual route or pickup explanation on a phone screen.,,First-wave translated as a visual route and pickup explanation request.,first-wave-translated
indonesian-simple-problems-11,simple-problems,indonesian-simple-problems-11,Please help me,Tolong bantu saya.,TOH-long BAHN-too SAH-yah,Use this when you need quick general help before you can explain the problem in detail.,,First-wave translated as a broad help-seeking line for moments when the traveler cannot explain the full problem yet.,first-wave-translated
