patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-PAGE-011,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street,11,"{""vietnamese_title"":""Đường Võ Nguyên Giáp"",""english_title"":""Vo Nguyen Giap Street"",""summary"":""A Say This Street page for Đường Võ Nguyên Giáp: pronounce the street, insert it into driver phrases, and confirm beach-side pickup/drop-off points."",""pageKind"":""place"",""hero_image_name"":""""}","{""summary"":""A street pronouncer for Đường Võ Nguyên Giáp: hear the beach-side street name, play a driver-ready sentence, confirm location, and share pickup context."",""template_profile"":""street-pronouncer"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""show-driver"",""confirm"",""pickup"",""good-to-know"",""explore-next"",""place-brief"",""use-it-with"",""when-to-use""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-012,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills,12,"{""vietnamese_title"":""Đi Bà Nà Hills"",""english_title"":""Go to Ba Na Hills"",""summary"":""Go to Ba Na Hills"",""pageKind"":""phrase"",""hero_image_name"":""""}","{""summary"":""A short route phrase for Bà Nà Hills when the map pin is visible and the traveler needs a driver, hotel desk, or pickup helper to understand the destination."",""template_profile"":""route-ticket-phrase"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next"",""relationship-words""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-013,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills,13,"{""vietnamese_title"":""Bà Nà Hills ở đâu?"",""english_title"":""Where is Ba Na Hills?"",""summary"":""A practical where-question for when the traveler needs a direction, counter, pickup point, or map confirmation for Bà Nà Hills."",""pageKind"":""phrase"",""hero_image_name"":""""}","{""summary"":""A where-question for Bà Nà Hills when the traveler needs the next counter, pickup point, cable-car direction, or staff gesture."",""template_profile"":""place-navigation-and-recovery"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""when-to-use"",""good-to-know"",""explore-next"",""relationship-words"",""place-anchor"",""what-happens-next"",""recovery""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-014,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains,14,"{""vietnamese_title"":""Một vé vào Ngũ Hành Sơn"",""english_title"":""One ticket to Marble Mountains"",""summary"":""One ticket to Marble Mountains"",""pageKind"":""phrase"",""hero_image_name"":""""}","{""summary"":""A ticket-counter phrase for Ngũ Hành Sơn: ask for one ticket, keep the local name clear, and follow up for entrance or driver-wait details."",""template_profile"":""route-ticket-phrase"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-015,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge,15,"{""vietnamese_title"":""Đi cầu Rồng"",""english_title"":""Go to Dragon Bridge"",""summary"":""Go to Dragon Bridge"",""pageKind"":""phrase"",""hero_image_name"":""""}","{""summary"":""A short route phrase for Cầu Rồng when the traveler needs to reach the bridge, riverside area, or nearby pickup point."",""template_profile"":""route-ticket-phrase"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-016,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street,16,"{""vietnamese_title"":""Đường Nguyễn Văn Linh gần đây không?"",""english_title"":""Is Nguyen Van Linh Street near here?"",""summary"":""A street-distance check for Nguyễn Văn Linh Street, designed to help the traveler decide whether to walk, ride, or show the address again."",""pageKind"":""phrase"",""hero_image_name"":""""}","{""summary"":""A street-distance check for Đường Nguyễn Văn Linh: ask if the street is nearby before walking, riding, or correcting a pickup point."",""template_profile"":""street-driver-check"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""what-happens-next"",""recovery"",""when-to-use"",""good-to-know"",""explore-next"",""place-anchor""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-017,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh,17,"{""vietnamese_title"":""Dạ, chào anh"",""english_title"":""Respectful hello to an older man"",""summary"":""A respectful everyday greeting for a man who feels older than you, useful in cafés, taxis, shops, hotel desks, and help moments."",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""A respectful greeting page for using Dạ, chào anh with a slightly older man, then switching to the right relationship word when needed."",""template_profile"":""relationship-politeness"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""relationship-words"",""relationship-swaps"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-018,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,18,"{""vietnamese_title"":""Quầy taxi ở đâu?"",""english_title"":""Where is the taxi counter?"",""summary"":""Where is the taxi counter?"",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""An airport-arrival phrase for finding the taxi counter, then moving to pickup, driver meeting point, or domestic terminal directions."",""template_profile"":""airport-arrival-navigation"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-019,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,19,"{""vietnamese_title"":""Bạn có thể giúp tôi theo dõi túi của tôi?"",""english_title"":""Can you help me track my bag?"",""summary"":""Can you help me track my bag?"",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""An airport baggage-help phrase for asking staff to check a missing or delayed bag with the baggage tag visible."",""template_profile"":""airport-baggage-help"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-020,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-hotel-9,20,"{""vietnamese_title"":""Gọi taxi giúp tôi được không?"",""english_title"":""Can you call a taxi for me?"",""summary"":""Can you call a taxi for me?"",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""A hotel-desk taxi phrase for asking staff to call a taxi and confirm where to wait."",""template_profile"":""hotel-taxi-help"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-021,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,21,"{""vietnamese_title"":""Bạn có thể sắp xếp một chiếc taxi cho tôi được không?"",""english_title"":""Can you arrange a taxi for me?"",""summary"":""Can you arrange a taxi for me?"",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""A hotel-desk taxi phrase for asking staff to arrange a taxi, with a simpler fallback phrase nearby."",""template_profile"":""hotel-taxi-help"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-022,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-food-peanut-allergy,22,"{""vietnamese_title"":""Tôi bị dị ứng đậu phộng"",""english_title"":""I am allergic to peanuts"",""summary"":""Say \""I am allergic to peanuts\"" with Tôi bị dị ứng đậu phộng, then use the notes below to adjust tone and next steps."",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""A food-allergy safety page for saying peanut allergy clearly before ordering and checking a dish or menu item."",""template_profile"":""food-allergy-safety"",""proposed_section_order"":[""at-glance"",""breakdown"",""standard-way"",""natural-variations"",""why-it-matters"",""traveler-insight"",""when-to-use"",""good-to-know"",""local-tip"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-023,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,23,"{""vietnamese_title"":""Tôi bị dị ứng với động vật có vỏ"",""english_title"":""I am allergic to shellfish"",""summary"":""I am allergic to shellfish"",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""A food-allergy safety page for saying shellfish allergy clearly before ordering and checking seafood or sauce ingredients."",""template_profile"":""food-allergy-safety"",""proposed_section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-024,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-emergency-hospital,24,"{""vietnamese_title"":""Bệnh viện gần nhất ở đâu?"",""english_title"":""Where is the nearest hospital?"",""summary"":""Ask \""Where is the nearest hospital?\"" with Bệnh viện gần nhất ở đâu?, then use the notes below to understand likely replies and next steps."",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""An emergency direction phrase for finding the nearest hospital quickly and showing location or injury details."",""template_profile"":""emergency-help"",""proposed_section_order"":[""at-glance"",""standard-way"",""breakdown"",""why-it-matters"",""traveler-insight"",""when-to-use"",""good-to-know"",""local-tip"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
B001-PAGE-025,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,UPSERT_PAGE_METADATA_REVIEW_ONLY,viet-phrase-emergency-3,25,"{""vietnamese_title"":""Tôi mất hộ chiếu"",""english_title"":""I lost my passport"",""summary"":""Say \""I lost my passport\"" with Tôi mất hộ chiếu, then use the notes below to adjust tone and next steps."",""pageKind"":"""",""hero_image_name"":""""}","{""summary"":""An emergency passport-loss phrase for telling staff or police the passport is lost and moving to embassy or police help."",""template_profile"":""emergency-passport-loss"",""proposed_section_order"":[""at-glance"",""standard-way"",""breakdown"",""why-it-matters"",""traveler-insight"",""when-to-use"",""good-to-know"",""local-tip"",""explore-next""],""cta_label"":""Add to practice""}",Replace generic listing framing with a page-specific traveler task model.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,NO_IMAGE_GENERATION_IN_BATCH_001,,
