patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-Q-011,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street,11,Prior hard beach-side street page; needs driver pickup/drop-off teaching shape.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-012,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills,12,Prior hard route phrase; needs title-preserving support instead of full-sentence canonical rewrite.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-013,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills,13,Prior hard place question; needs journey recovery links while preserving canonical title.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-014,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,QUESTION_ONLY,viet-phrase-city-danang-ticket-marble-mountains,14,Prior hard ticket phrase; needs title-preserving ticket-counter article support.,"For ticket-counter Vietnamese, should the canonical phrase remain “Một vé vào Ngũ Hành Sơn,” or should native review add a more polite “Dạ, cho tôi một vé vào Ngũ Hành Sơn”?",Direct Jojo/native-review decision needed before import.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,"For ticket-counter Vietnamese, should the canonical phrase remain “Một vé vào Ngũ Hành Sơn,” or should native review add a more polite “Dạ, cho tôi một vé vào Ngũ Hành Sơn”?"
B001-Q-015,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge,15,Prior hard route phrase; needs route support while keeping clipped canonical title.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-016,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street,16,Prior hard street question; needs street pronouncer plus near-here driver flow.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-017,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh,17,Prior deferred politeness/tone cleanup path for relationship greetings.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-018,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,18,High-value first-arrival page; taxi-counter copy often needs better beginner journey structure.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-019,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,QUESTION_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,19,"High-stress airport problem page; likely needs clear, natural support flow and native-language scrutiny.","For the airport baggage page, should the canonical Vietnamese stay “Bạn có thể giúp tôi theo dõi túi của tôi?” or should native review replace it with a more baggage-desk natural phrase using “hành lý” or “kiểm tra hành lý”?",Direct Jojo/native-review decision needed before import.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,"For the airport baggage page, should the canonical Vietnamese stay “Bạn có thể giúp tôi theo dõi túi của tôi?” or should native review replace it with a more baggage-desk natural phrase using “hành lý” or “kiểm tra hành lý”?"
B001-Q-020,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-hotel-9,20,Hotel desk taxi page; practical first-day traveler workflow with audio/link expectations.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-021,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,QUESTION_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,21,Longer hotel taxi variant; useful contrast with the shorter beginner version.,Should this page keep the formal “Bạn có thể sắp xếp một chiếc taxi cho tôi được không?” or use the shorter hotel-desk phrase “Gọi taxi giúp tôi được không?” as the canonical version?,Direct Jojo/native-review decision needed before import.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,Should this page keep the formal “Bạn có thể sắp xếp một chiếc taxi cho tôi được không?” or use the shorter hotel-desk phrase “Gọi taxi giúp tôi được không?” as the canonical version?
B001-Q-022,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-food-peanut-allergy,22,Food-allergy page; needs concise safety-forward copy without fear framing.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-023,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,QUESTION_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,23,Common seafood allergy phrase; needs ingredient/diet linked-row support.,"Should “shellfish” be taught as “động vật có vỏ,” “hải sản có vỏ,” or a different native-validated food-allergy phrase for Vietnam?",Direct Jojo/native-review decision needed before import.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,"Should “shellfish” be taught as “động vật có vỏ,” “hải sản có vỏ,” or a different native-validated food-allergy phrase for Vietnam?"
B001-Q-024,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-emergency-hospital,24,Emergency hospital navigation; high traveler value and sensitive wording.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-Q-025,viet-phrase-emergency-3,emergency-3,REVIEW_ONLY,REVIEW_ONLY,NO_OPEN_QUESTION_REVIEW_ONLY,viet-phrase-emergency-3,25,Lost-passport page; important traveler flow with likely follow-up/support phrases.,No open Jojo question for this page in Batch 001.,Patch rows contain exact review-only proposals; no product decision needed before Codex review.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
