patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-BRK-011,viet-phrase-city-hue-place-bun-bo-city,city-hue-place-bun-bo-city,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-hue-place-bun-bo-city:breakdown:breakdown:city-hue-place-bun-bo-city-editorial-2,1,Huế -> Hue style / city name in the dish,Huế -> Hue style / city name in the dish,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-012,viet-phrase-city-hue-place-bun-bo-city,city-hue-place-bun-bo-city,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-hue-place-bun-bo-city:breakdown:breakdown:city-hue-place-bun-bo-city-editorial-3,2,Bún bò Huế -> Bun bo Hue,Bún bò Huế -> Bun bo Hue,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-013,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:breakdown:breakdown:city-danang-place-ba-na-hills-name-guide-1,0,Bà Nà -> name recognition,Bà Nà -> name recognition,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-014,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:breakdown:breakdown:city-danang-place-ba-na-hills-name-guide-2,1,Hills -> English word in the attraction name,Hills -> English word in the attraction name,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-015,viet-phrase-city-danang-place-ba-na-hills,city-danang-place-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-ba-na-hills:breakdown:breakdown:city-danang-place-ba-na-hills-name-guide-3,2,Bà Nà Hills -> Ba Na Hills,Bà Nà Hills -> Ba Na Hills,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-016,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:breakdown:breakdown:city-danang-place-dragon-bridge-editorial-1,0,Cầu -> bridge,Cầu -> bridge,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-017,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:breakdown:breakdown:city-danang-place-dragon-bridge-editorial-2,1,Rồng -> dragon,Rồng -> dragon,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-018,viet-phrase-city-danang-place-dragon-bridge,city-danang-place-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-dragon-bridge:breakdown:breakdown:city-danang-place-dragon-bridge-editorial-3,2,Cầu Rồng -> Dragon Bridge,Cầu Rồng -> Dragon Bridge,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-019,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:breakdown:breakdown:city-danang-place-marble-mountains-editorial-1,0,Ngũ Hành -> name recognition for the attraction,Ngũ Hành -> name recognition for the attraction,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-020,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:breakdown:breakdown:city-danang-place-marble-mountains-editorial-2,1,Sơn -> mountain word in the name,Sơn -> mountain word in the name,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-021,viet-phrase-city-danang-place-marble-mountains,city-danang-place-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-marble-mountains:breakdown:breakdown:city-danang-place-marble-mountains-editorial-3,2,Ngũ Hành Sơn -> Marble Mountains,Ngũ Hành Sơn -> Marble Mountains,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-022,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:breakdown:breakdown:city-danang-place-son-tra-editorial-1,0,Bán đảo -> peninsula,Bán đảo -> peninsula,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-023,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:breakdown:breakdown:city-danang-place-son-tra-editorial-2,1,Sơn Trà -> local place name,Sơn Trà -> local place name,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-024,viet-phrase-city-danang-place-son-tra,city-danang-place-son-tra,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-son-tra:breakdown:breakdown:city-danang-place-son-tra-editorial-3,2,Bán đảo Sơn Trà -> Son Tra Peninsula,Bán đảo Sơn Trà -> Son Tra Peninsula,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-025,viet-phrase-city-danang-place-bach-dang-street,city-danang-place-bach-dang-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-bach-dang-street:breakdown:breakdown:city-danang-place-bach-dang-street-editorial-1,0,Đường -> street,Đường -> street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-026,viet-phrase-city-danang-place-bach-dang-street,city-danang-place-bach-dang-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-bach-dang-street:breakdown:breakdown:city-danang-place-bach-dang-street-editorial-2,1,Bạch Đằng -> street name to keep together,Bạch Đằng -> street name to keep together,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-027,viet-phrase-city-danang-place-bach-dang-street,city-danang-place-bach-dang-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-bach-dang-street:breakdown:breakdown:city-danang-place-bach-dang-street-editorial-3,2,Đường Bạch Đằng -> Bach Dang Street,Đường Bạch Đằng -> Bach Dang Street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-028,viet-phrase-city-danang-place-nguyen-van-linh-street,city-danang-place-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-nguyen-van-linh-street:breakdown:breakdown:city-danang-place-nguyen-van-linh-street-editorial-1,0,Đường -> street,Đường -> street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-029,viet-phrase-city-danang-place-nguyen-van-linh-street,city-danang-place-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-nguyen-van-linh-street:breakdown:breakdown:city-danang-place-nguyen-van-linh-street-editorial-2,1,Nguyễn Văn Linh -> street name to keep together,Nguyễn Văn Linh -> street name to keep together,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-030,viet-phrase-city-danang-place-nguyen-van-linh-street,city-danang-place-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-nguyen-van-linh-street:breakdown:breakdown:city-danang-place-nguyen-van-linh-street-editorial-3,2,Đường Nguyễn Văn Linh -> Nguyen Van Linh Street,Đường Nguyễn Văn Linh -> Nguyen Van Linh Street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-031,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street:breakdown:breakdown:city-danang-place-vo-nguyen-giap-street-editorial-1,0,Đường -> street,Đường -> street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-032,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street:breakdown:breakdown:city-danang-place-vo-nguyen-giap-street-editorial-2,1,Võ Nguyên Giáp -> street name to keep together,Võ Nguyên Giáp -> street name to keep together,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-033,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street:breakdown:breakdown:city-danang-place-vo-nguyen-giap-street-editorial-3,2,Đường Võ Nguyên Giáp -> Vo Nguyen Giap Street,Đường Võ Nguyên Giáp -> Vo Nguyen Giap Street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-034,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:breakdown:breakdown:city-danang-go-ba-na-hills-chunk-1,0,Đi -> go,Đi -> go,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-035,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:breakdown:breakdown:city-danang-go-ba-na-hills-chunk-2,1,Bà Nà Hills -> name recognition,Bà Nà Hills -> name recognition,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-036,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:breakdown:breakdown:city-danang-go-ba-na-hills-full,2,Đi Bà Nà Hills -> Go to Ba Na Hills,Đi Bà Nà Hills -> Go to Ba Na Hills,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-037,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:breakdown:breakdown:city-danang-where-ba-na-hills-editorial-1,0,Bà Nà Hills -> Ba Na Hills attraction name,Bà Nà Hills -> Ba Na Hills attraction name,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-038,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:breakdown:breakdown:city-danang-where-ba-na-hills-editorial-2,1,ở đâu? -> where?,ở đâu? -> where?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-039,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:breakdown:breakdown:city-danang-where-ba-na-hills-editorial-3,2,Bà Nà Hills ở đâu? -> Where is Ba Na Hills?,Bà Nà Hills ở đâu? -> Where is Ba Na Hills?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-040,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:breakdown:breakdown:city-danang-ticket-marble-mountains-chunk-1,0,Một vé -> one ticket,Một vé -> one ticket,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-041,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:breakdown:breakdown:city-danang-ticket-marble-mountains-chunk-2,1,vào -> for entry,vào -> for entry,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-042,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:breakdown:breakdown:city-danang-ticket-marble-mountains-chunk-3,2,Ngũ Hành Sơn -> Marble Mountains,Ngũ Hành Sơn -> Marble Mountains,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-043,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:breakdown:breakdown:city-danang-ticket-marble-mountains-full,3,Một vé vào Ngũ Hành Sơn -> One ticket to Marble Mountains,Một vé vào Ngũ Hành Sơn -> One ticket to Marble Mountains,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-044,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge:breakdown:breakdown:city-danang-go-dragon-bridge-chunk-1,0,Đi -> go,Đi -> go,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-045,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge:breakdown:breakdown:city-danang-go-dragon-bridge-chunk-2,1,cầu Rồng -> Dragon Bridge,cầu Rồng -> Dragon Bridge,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-046,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge:breakdown:breakdown:city-danang-go-dragon-bridge-full,2,Đi cầu Rồng -> Go to Dragon Bridge,Đi cầu Rồng -> Go to Dragon Bridge,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-047,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street:breakdown:breakdown:city-danang-near-nguyen-van-linh-street-editorial-1,0,Đường Nguyễn Văn Linh -> Nguyen Van Linh Street,Đường Nguyễn Văn Linh -> Nguyen Van Linh Street,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-048,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street:breakdown:breakdown:city-danang-near-nguyen-van-linh-street-editorial-2,1,gần đây không? -> near here?,gần đây không? -> near here?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-049,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street:breakdown:breakdown:city-danang-near-nguyen-van-linh-street-editorial-3,2,Đường Nguyễn Văn Linh gần đây không? -> Is Nguyen Van Linh Street near here?,Đường Nguyễn Văn Linh gần đây không? -> Is Nguyen Van Linh Street near here?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-050,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh:breakdown:breakdown:acknowledge-da-chao-anh-editorial-1,0,Dạ -> respectful opener,Dạ -> respectful opener,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-051,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh:breakdown:breakdown:acknowledge-da-chao-anh-editorial-2,1,chào -> greet / hello,chào -> greet / hello,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-052,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh:breakdown:breakdown:acknowledge-da-chao-anh-editorial-3,2,anh -> older man,anh -> older man,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-053,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh:breakdown:breakdown:acknowledge-da-chao-anh-editorial-4,3,"Dạ, chào anh -> Respectful hello to an older man","Dạ, chào anh -> Respectful hello to an older man",Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-054,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:breakdown:breakdown:chunk-1,0,Quầy taxi -> the taxi counter,Quầy taxi -> the taxi counter,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-055,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:breakdown:breakdown:chunk-2,1,ở đâu -> where?,ở đâu -> where?,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-BRK-056,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,KEEP_BREAKDOWN_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:breakdown:breakdown:chunk-3,2,Quầy taxi ở đâu? -> Where is the taxi counter,Quầy taxi ở đâu? -> Where is the taxi counter,Breakdown is acceptable and avoids fake literal translation.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
