patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-REN-011,viet-phrase-city-danang-place-vo-nguyen-giap-street,city-danang-place-vo-nguyen-giap-street,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-place-vo-nguyen-giap-street,11,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|place-brief:phrase-list|use-it-with:phrase-list|when-to-use:plain-text|show-driver:phrase-list|confirm:phrase-list|pickup:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""street-pronouncer"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""show-driver"",""confirm"",""pickup"",""good-to-know"",""explore-next"",""place-brief"",""use-it-with"",""when-to-use""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true,""page_behavior"":""street_audio_first_driver_rows""}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-012,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills,12,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|relationship-words:relationship-shelf|place-anchor:phrase-list|when-to-use:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""route-ticket-phrase"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next"",""relationship-words""],""suppressed_sections"":[""relationship-words""],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-013,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills,13,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|relationship-words:relationship-shelf|place-anchor:phrase-list|when-to-use:phrase-list|what-happens-next:plain-text|recovery:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""place-navigation-and-recovery"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""when-to-use"",""good-to-know"",""explore-next"",""relationship-words"",""place-anchor"",""what-happens-next"",""recovery""],""suppressed_sections"":[""relationship-words""],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-014,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains,14,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|place-anchor:phrase-list|when-to-use:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""route-ticket-phrase"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-015,viet-phrase-city-danang-go-dragon-bridge,city-danang-go-dragon-bridge,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-go-dragon-bridge,15,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|place-anchor:phrase-list|when-to-use:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""route-ticket-phrase"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""place-anchor"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-016,viet-phrase-city-danang-near-nguyen-van-linh-street,city-danang-near-nguyen-van-linh-street,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-city-danang-near-nguyen-van-linh-street,16,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|place-anchor:phrase-list|when-to-use:phrase-list|what-happens-next:plain-text|recovery:phrase-list|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""street-driver-check"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""what-happens-next"",""recovery"",""when-to-use"",""good-to-know"",""explore-next"",""place-anchor""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true,""page_behavior"":""street_audio_first_driver_rows""}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-017,viet-phrase-acknowledge-da-chao-anh,acknowledge-da-chao-anh,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-acknowledge-da-chao-anh,17,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|relationship-words:phrase-list|relationship-swaps:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:plain-text""}","{""template_profile"":""relationship-politeness"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""relationship-words"",""relationship-swaps"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-018,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,v500-airp-bord-arri-where-is-the-taxi-counter,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter,18,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|natural-variants:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""airport-arrival-navigation"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-019,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,v900-airp-bord-arri-can-you-help-me-track-my-bag,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag,19,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|natural-variants:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""airport-baggage-help"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-020,viet-phrase-hotel-9,hotel-9,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-hotel-9,20,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|natural-variants:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""hotel-taxi-help"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-021,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,21,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|natural-variants:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""hotel-taxi-help"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-022,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-food-peanut-allergy,22,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|breakdown:breakdown-strip|standard-way:phrase-list|natural-variations:horizontal-phrase-cards|why-it-matters:plain-text|traveler-insight:phrase-list|when-to-use:phrase-list|good-to-know:tip-callout|local-tip:phrase-list|explore-next:phrase-list""}","{""template_profile"":""food-allergy-safety"",""section_order"":[""at-glance"",""breakdown"",""standard-way"",""natural-variations"",""why-it-matters"",""traveler-insight"",""when-to-use"",""good-to-know"",""local-tip"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true,""page_behavior"":""safety_phrase_first_no_unrelated_coffee_rows""}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-023,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,23,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|quick-say:phrase-list|breakdown:breakdown-strip|natural-variants:phrase-list|when-to-use:plain-text|good-to-know:tip-callout|explore-next:phrase-list""}","{""template_profile"":""food-allergy-safety"",""section_order"":[""at-glance"",""quick-say"",""breakdown"",""natural-variants"",""when-to-use"",""good-to-know"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true,""page_behavior"":""safety_phrase_first_no_unrelated_coffee_rows""}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REN-024,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,UPSERT_RENDERER_DIRECTIVE_REVIEW_ONLY,viet-phrase-emergency-hospital,24,"{""renderer"":""article-listing"",""hero"":""default_language_masthead"",""presentations"":""at-glance:plain-text|breakdown:breakdown-strip|standard-way:phrase-list|why-it-matters:plain-text|traveler-insight:phrase-list|when-to-use:phrase-list|good-to-know:tip-callout|local-tip:phrase-list|explore-next:phrase-list""}","{""template_profile"":""emergency-help"",""section_order"":[""at-glance"",""standard-way"",""breakdown"",""why-it-matters"",""traveler-insight"",""when-to-use"",""good-to-know"",""local-tip"",""explore-next""],""suppressed_sections"":[],""standard_row_pattern"":""speaker_left|phrase_text|english_subtitle|chevron_right"",""audio_controls"":""audio_output_only_no_microphone_no_try_saying"",""hide_or_deemphasize_missing_audio"":true,""bottom_safe_area_padding_required"":true}",Make renderer deterministic and aligned with existing speaker-left/chevron-right app pattern.,,,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
